,game_str,play_id,at_bat,timestamp,player_position,event_code,Season,HomeTeam,AwayTeam,Day,inning,top_bottom,pitcher,pitcher_hand,first_baserunner,second_baserunner,third_baserunner,field_x_1b,field_y_1b,field_x_runner,field_y_runner,distance_from_1b,distance_to_baseline,lead_distance,pitch_label,group_number
2665,1884_117_Vis3AS_Home3A,164,42.0,5119407,1,6,Season_1884,Home3A,Vis3AS,day_117,4.0,bottom,5949.0,Left,786.0,,,60.7197,62.2467,58.0104,69.3567,7.318599801191485,0.7517969928645196,7.279883538321194,pickoff,663
2666,1884_117_Vis3AS_Home3A,165,42.0,5140607,1,1,Season_1884,Home3A,Vis3AS,day_117,4.0,bottom,5949.0,Left,786.0,,,57.8205,60.5523,56.1051,71.8482,10.454610334680105,1.1400853689989325,10.39226070695855,after,663
2670,1884_117_Vis3AS_Home3A,284,70.0,9507757,1,1,Season_1884,Home3A,Vis3AS,day_117,8.0,bottom,9382.0,Right,345.0,,,59.5071,63.0882,51.9339,75.5706,15.98995502088733,0.7757049069014371,15.97112843437836,before,665
2671,1884_117_Vis3AS_Home3A,285,70.0,9530307,1,6,Season_1884,Home3A,Vis3AS,day_117,8.0,bottom,9382.0,Right,345.0,,,60.3639,61.9635,54.9003,71.763,11.178592088899212,0.2212777196267847,11.176401802941625,pickoff,665
2672,1884_117_Vis3AS_Home3A,286,70.0,9559157,1,1,Season_1884,Home3A,Vis3AS,day_117,8.0,bottom,9382.0,Right,345.0,,,59.6724,63.2835,51.2943,76.1658,16.860091640616904,0.7369516432422668,16.843977927007696,after,665
2673,1884_118_Vis3AS_Home3A,12,9.0,397287,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.3861,62.6031,55.5726,72.5355,11.324026448662151,1.2422721664914467,11.255680116028554,before,666
2674,1884_118_Vis3AS_Home3A,13,10.0,439987,1,6,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.7893,62.5125,55.1208,72.1671,11.32921440568586,0.6618267576838638,11.3098666832467,pickoff,666
2675,1884_118_Vis3AS_Home3A,14,10.0,459487,1,6,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.5973,62.3541,55.449,72.6474,11.488447056064631,1.23259583976505,11.422133043166411,after,666
2676,1884_118_Vis3AS_Home3A,15,10.0,482187,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.6021,62.4927,55.2381,72.2505,11.315661971798201,0.8039400766061628,11.287067210450482,before,667
2677,1884_118_Vis3AS_Home3A,18,10.0,561187,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,55.1529,72.5166,60.2136,62.7993,2.5112995540158067,2.274768872442981,1.063979335778886,pickoff,667
2678,1884_118_Vis3AS_Home3A,19,10.0,581687,1,6,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,61.6503,63.4911,55.5798,72.3675,11.188031832721968,1.12961754550114,11.130858928712378,after,667
2679,1884_118_Vis3AS_Home3A,20,10.0,599337,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.6192,63.6618,54.9237,73.5864,12.551884426252498,1.5163889737972946,12.459950526793676,before,668
2680,1884_118_Vis3AS_Home3A,22,10.0,673587,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.3507,62.277,54.3111,73.9983,13.254021506697502,1.3683721364368322,13.183195507775162,pickoff,668
2681,1884_118_Vis3AS_Home3A,23,11.0,711787,1,6,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.6873,61.8687,55.938,72.678,11.21613159694553,1.6027273262376636,11.101030272804906,after,668
2682,1884_118_Vis3AS_Home3A,24,11.0,733037,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.3771,61.8051,55.1121,72.8241,11.837112114869912,1.1162605379342878,11.784361910237259,before,669
2683,1884_118_Vis3AS_Home3A,25,11.0,754837,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.1668,61.9452,55.2513,73.3029,12.127715370175862,1.5512131490456957,12.028101174592255,pickoff,669
2684,1884_118_Vis3AS_Home3A,26,11.0,771487,1,6,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.3933,61.9809,56.0034,71.6775,10.385233449951903,0.9478875310178481,10.341884888091764,after,669
2685,1884_118_Vis3AS_Home3A,27,11.0,788787,1,1,Season_1884,Home3A,Vis3AS,day_118,2.0,top,456.0,Right,6244.0,,,60.3126,62.2452,55.0491,73.0218,12.030487357127305,1.2099507869068309,11.969488090276187,before,670
2689,1884_118_Vis3AS_Home3A,106,30.0,3439255,1,1,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.2563,61.1748,57.0231,73.1889,11.048105214017472,2.7346516336553486,10.70431264783247,pickoff,670
2690,1884_118_Vis3AS_Home3A,107,30.0,3458305,1,6,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.3574,60.6864,56.808,72.1152,10.254023553708075,1.8284816405457294,10.089680566310669,after,670
2691,1884_118_Vis3AS_Home3A,108,30.0,3476505,1,6,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.2824,60.9864,56.82,73.2705,11.221592144165637,2.6470445306104087,10.904920242852098,before,671
2692,1884_118_Vis3AS_Home3A,109,30.0,3496555,1,1,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.1618,61.3143,56.0739,72.4092,10.919166902744912,1.511167997751697,10.814091599971357,pickoff,671
2693,1884_118_Vis3AS_Home3A,110,30.0,3516605,1,1,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.3118,61.0563,56.9187,73.2231,11.130414336402756,2.6841885086469173,10.801909801051286,after,671
2694,1884_118_Vis3AS_Home3A,111,31.0,3551455,1,6,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,61.6182,63.7956,56.7093,73.2915,11.296750450461406,2.5828344339069864,10.997524131686385,before,672
2695,1884_118_Vis3AS_Home3A,112,31.0,3568855,1,6,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.631,62.1237,56.6256,74.5224,12.4048985937008,3.386164113587676,11.933792428052831,pickoff,672
2696,1884_118_Vis3AS_Home3A,113,31.0,3588555,1,1,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,59.553,61.6053,57.3948,73.8531,11.45398230529452,3.4653743676794044,10.917183297070292,after,672
2697,1884_118_Vis3AS_Home3A,114,31.0,3609955,1,1,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,60.3798,62.3469,57.3627,74.0046,11.60366978373652,3.548705747533005,11.04770745301604,before,673
2698,1884_118_Vis3AS_Home3A,115,31.0,3629105,1,6,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,60.3435,62.3082,61.7742,64.4892,1.1706640337859493,0.02282951809034061,1.1704414095134164,pickoff,673
2699,1884_118_Vis3AS_Home3A,116,31.0,3648505,1,1,Season_1884,Home3A,Vis3AS,day_118,4.0,bottom,7340.0,Right,572.0,,,60.1674,61.9092,56.7981,72.8781,10.89829616132724,2.3563086048082096,10.640520146069308,after,673
2700,1884_118_Vis3AS_Home3A,133,36.0,4201455,1,1,Season_1884,Home3A,Vis3AS,day_118,5.0,top,456.0,Right,5201.0,,,69.78,73.5711,55.2357,72.1671,11.253896076470586,0.7437551921574043,11.229292280199093,before,674
2701,1884_118_Vis3AS_Home3A,134,36.0,4223005,1,6,Season_1884,Home3A,Vis3AS,day_118,5.0,top,456.0,Right,5201.0,,,60.8541,62.1069,55.1931,72.1479,11.267238083044134,0.6999180919410719,11.245477699260872,pickoff,674
2702,1884_118_Vis3AS_Home3A,135,36.0,4276005,1,1,Season_1884,Home3A,Vis3AS,day_118,5.0,top,456.0,Right,5201.0,,,61.0512,62.0277,55.3098,72.156,11.197234660397184,0.7888090898285861,11.169415573780208,after,674
2703,1884_118_Vis3AS_Home3A,151,39.0,4789055,1,1,Season_1884,Home3A,Vis3AS,day_118,5.0,bottom,7340.0,Right,786.0,,,58.0503,59.7162,56.3739,71.1303,9.727295168750667,0.8284152685576311,9.6919553983095,before,675
2704,1884_118_Vis3AS_Home3A,152,39.0,4805855,1,6,Season_1884,Home3A,Vis3AS,day_118,5.0,bottom,7340.0,Right,786.0,,,60.7611,62.4081,59.6175,68.2728,5.499021921214719,1.1377792380923057,5.380027927006151,pickoff,675
2705,1884_118_Vis3AS_Home3A,153,39.0,4849205,1,1,Season_1884,Home3A,Vis3AS,day_118,5.0,bottom,7340.0,Right,786.0,,,58.0392,60.1029,56.04,71.7792,10.441176975801149,1.0452889596434995,10.388722136569417,after,675
2706,1884_119_Vis3AS_Home3A,24,4.0,611561,1,1,Season_1884,Home3A,Vis3AS,day_119,1.0,bottom,5545.0,Left,993.0,,,59.9439,62.9652,53.256,75.1479,14.811101863467151,1.422052360334065,14.742676334182624,before,676
2707,1884_119_Vis3AS_Home3A,25,4.0,632661,1,6,Season_1884,Home3A,Vis3AS,day_119,1.0,bottom,5545.0,Left,993.0,,,60.4833,61.6479,56.5947,69.9546,8.700459140183346,0.16154547962448024,8.698959265797997,pickoff,676
2708,1884_119_Vis3AS_Home3A,26,5.0,653161,1,1,Season_1884,Home3A,Vis3AS,day_119,1.0,bottom,5545.0,Left,993.0,,,59.8434,62.6508,54.1266,74.1642,13.498842809663344,1.3531321952804252,13.430852186741367,after,676
2724,1884_123_Vis3AT_Home3A,248,63.0,8511912,1,1,Season_1884,Home3A,Vis3AT,day_123,7.0,bottom,6443.0,Left,786.0,,,60.0699,64.851,54.2391,72.7134,12.324658225281537,0.41616134614729305,12.317630052245145,before,679
2725,1884_123_Vis3AT_Home3A,249,63.0,8532312,1,6,Season_1884,Home3A,Vis3AT,day_123,7.0,bottom,6443.0,Left,786.0,,,60.6621,62.0523,56.9727,70.2591,8.674923521276714,0.6445667434494462,8.65094398393834,pickoff,679
2726,1884_123_Vis3AT_Home3A,250,63.0,8558612,1,1,Season_1884,Home3A,Vis3AT,day_123,7.0,bottom,6443.0,Left,786.0,,,59.3661,64.7343,48.6111,78.0885,20.096997772304196,0.17176699891836075,20.09626372135085,after,679
2727,1884_124_Vis3AT_Home3A,25,6.0,685315,1,1,Season_1884,Home3A,Vis3AT,day_124,1.0,bottom,6871.0,Right,345.0,,,59.6592,64.6074,51.4497,76.8615,17.28269771592387,1.335528911651656,17.23101862532052,before,680
2728,1884_124_Vis3AT_Home3A,26,6.0,706165,1,6,Season_1884,Home3A,Vis3AT,day_124,1.0,bottom,6871.0,Right,345.0,,,59.8422,62.6088,54.894,72.3513,11.617286416801468,0.6292557085091375,11.600231934892877,pickoff,680
2729,1884_124_Vis3AT_Home3A,27,6.0,727715,1,1,Season_1884,Home3A,Vis3AT,day_124,1.0,bottom,6871.0,Right,345.0,,,59.1078,64.7604,52.4628,75.0462,15.246610583339494,0.7851639558800515,15.226380129314606,after,680
2730,1884_124_Vis3AT_Home3A,28,6.0,749015,1,6,Season_1884,Home3A,Vis3AT,day_124,1.0,bottom,6871.0,Right,345.0,,,60.6624,63.9657,55.6956,71.3661,10.348313126785449,0.5100840171056217,10.33573407482475,before,681
2731,1884_124_Vis3AT_Home3A,29,6.0,768915,1,1,Season_1884,Home3A,Vis3AT,day_124,1.0,bottom,6871.0,Right,345.0,,,59.5863,64.7859,52.4745,75.4059,15.509917248650943,1.0457001677721403,15.474625818388029,pickoff,681
2732,1884_124_Vis3AT_Home3A,35,8.0,935615,1,1,Season_1884,Home3A,Vis3AT,day_124,1.0,bottom,6871.0,Right,345.0,,,59.1837,64.7046,51.9492,75.8925,16.221518575336898,1.0123056506569217,16.18990123995968,after,681
2736,1884_124_Vis3AT_Home3A,92,21.0,3074165,1,6,Season_1884,Home3A,Vis3AT,day_124,3.0,top,849.0,Right,7984.0,,,59.4759,61.0764,56.7693,73.6464,11.571182975391926,2.874445149789501,11.208471819603757,before,683
2737,1884_124_Vis3AT_Home3A,93,21.0,3095415,1,1,Season_1884,Home3A,Vis3AT,day_124,3.0,top,849.0,Right,7984.0,,,58.6488,62.4042,53.1357,76.2531,15.757064894833684,2.1111536802937465,15.614996773556575,pickoff,683
2738,1884_124_Vis3AT_Home3A,162,38.0,5387115,1,1,Season_1884,Home3A,Vis3AT,day_124,5.0,top,849.0,Right,7984.0,,,58.7961,62.8902,53.4828,77.5407,16.61290186361191,3.2614151358725896,16.289618769065815,after,683
2739,1884_124_Vis3AT_Home3A,163,38.0,5442565,1,6,Season_1884,Home3A,Vis3AT,day_124,5.0,top,849.0,Right,7984.0,,,59.4117,60.9417,56.1918,72.6201,11.020494328749498,1.743102212841159,10.881768694729185,before,684
2740,1884_124_Vis3AT_Home3A,164,38.0,5477415,1,1,Season_1884,Home3A,Vis3AT,day_124,5.0,top,849.0,Right,7984.0,,,58.7025,62.8839,53.9019,75.678,14.83990780328503,2.25427051531923,14.667689935833874,pickoff,684
2741,1884_124_Vis3AT_Home3A,165,38.0,5507315,1,1,Season_1884,Home3A,Vis3AT,day_124,5.0,top,849.0,Right,7984.0,,,58.899,64.1451,51.2565,79.0056,19.087255318929433,2.701045307544988,18.89517583555626,after,684
2742,1884_124_Vis3AT_Home3A,166,38.0,5537565,1,6,Season_1884,Home3A,Vis3AT,day_124,5.0,top,849.0,Right,7984.0,,,59.4966,60.9018,57.1542,72.957,10.781734305759896,2.665541113943695,10.447041935872356,before,685
2743,1884_124_Vis3AT_Home3A,167,38.0,5555865,1,1,Season_1884,Home3A,Vis3AT,day_124,5.0,top,849.0,Right,7984.0,,,58.5321,64.3407,53.6973,77.133,16.154361896713837,3.128514982398285,15.848526817812102,pickoff,685
2744,1884_124_Vis3AT_Home3A,230,54.0,7779315,1,1,Season_1884,Home3A,Vis3AT,day_124,7.0,top,849.0,Right,9892.0,,,58.1826,63.6882,54.0102,78.5997,17.240478419405882,4.379961402059546,16.67483236037078,after,685
2745,1884_124_Vis3AT_Home3A,231,55.0,7812165,1,6,Season_1884,Home3A,Vis3AT,day_124,7.0,top,849.0,Right,9892.0,,,59.6949,61.1076,58.0533,71.9502,9.46310926334468,2.600746702057983,9.098711640761808,before,686
2746,1884_124_Vis3AT_Home3A,232,55.0,7830715,1,1,Season_1884,Home3A,Vis3AT,day_124,7.0,top,849.0,Right,9892.0,,,58.4178,63.792,53.7033,78.36,17.18936307400597,3.9930700818793414,16.719138560679497,pickoff,686
2747,1884_125_Vis3AT_Home3A,18,4.0,409006,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,top,456.0,Right,4068.0,,,59.6418,60.6207,56.4894,73.4202,11.521619695164384,2.5162710908898975,11.243491459380028,after,686
2748,1884_125_Vis3AT_Home3A,19,4.0,432406,1,6,Season_1884,Home3A,Vis3AT,day_125,1.0,top,456.0,Right,4068.0,,,59.5344,60.6582,56.2197,73.9872,12.145697342268988,2.721500124984494,11.836866181541014,before,687
2749,1884_125_Vis3AT_Home3A,20,4.0,452556,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,top,456.0,Right,4068.0,,,61.3206,61.905,56.2188,73.4106,11.658880297867373,2.316591368333913,11.426412132955857,pickoff,687
2750,1884_125_Vis3AT_Home3A,25,6.0,704756,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.9223,63.0867,54.39,73.7331,12.997952439134398,1.238693498920738,12.938794612549167,after,687
2751,1884_125_Vis3AT_Home3A,26,6.0,739156,1,6,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.5983,62.7183,53.5107,74.4027,14.074370812935115,1.0811877447789469,14.032781151309232,before,688
2752,1884_125_Vis3AT_Home3A,27,6.0,756106,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,60.6507,63.4611,54.0087,73.7271,13.23694715937175,0.9626041546172116,13.201899989831523,pickoff,688
2753,1884_125_Vis3AT_Home3A,28,7.0,795806,1,6,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.8338,63.4731,53.7645,74.3916,13.903594600318291,1.254375147018399,13.846894446067772,after,688
2754,1884_125_Vis3AT_Home3A,29,7.0,811256,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.529,62.8161,54.4164,73.6698,12.932178973398095,1.2131367559731006,12.875152512157161,before,689
2755,1884_125_Vis3AT_Home3A,32,7.0,885956,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.3673,63.1005,52.8498,74.6967,14.728455687206315,0.8160687182030666,14.705830094801533,pickoff,689
2756,1884_125_Vis3AT_Home3A,33,8.0,917756,1,6,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,60.2769,62.5104,54.2277,73.7808,13.137607846560194,1.1564104368743537,13.086613573858136,after,689
2757,1884_125_Vis3AT_Home3A,34,8.0,937756,1,6,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.4216,62.967,53.9403,73.905,13.41695349511207,1.0385617629281978,13.376697296215665,before,690
2758,1884_125_Vis3AT_Home3A,35,8.0,959706,1,1,Season_1884,Home3A,Vis3AT,day_125,1.0,bottom,6039.0,Left,345.0,,,59.5404,62.8146,53.8587,73.9488,13.50305265967663,1.0110867498357106,13.46514517984514,pickoff,690
2759,1884_125_Vis3AT_Home3A,136,34.0,4364256,1,1,Season_1884,Home3A,Vis3AT,day_125,4.0,bottom,6039.0,Left,786.0,,,58.1862,61.1106,55.8618,71.2008,10.11434169286365,0.5126959774848836,10.101339055524805,after,690
2760,1884_125_Vis3AT_Home3A,137,34.0,4401956,1,6,Season_1884,Home3A,Vis3AT,day_125,4.0,bottom,6039.0,Left,786.0,,,60.4581,61.3353,55.8924,70.7784,9.781653659785754,0.23836105108470879,9.778749016583145,before,691
2761,1884_125_Vis3AT_Home3A,138,34.0,4422956,1,1,Season_1884,Home3A,Vis3AT,day_125,4.0,bottom,6039.0,Left,786.0,,,60.7056,63.1383,55.7271,71.4648,10.401429394559187,0.6017455691979816,10.384008653692009,pickoff,691
2762,1884_126_Vis3AT_Home3A,65,18.0,1967831,1,1,Season_1884,Home3A,Vis3AT,day_126,3.0,top,893.0,Right,4068.0,,,57.2109,64.5543,54.8451,74.1534,13.052212746120867,1.8578801821990603,12.919308758544013,after,691
2763,1884_126_Vis3AT_Home3A,66,18.0,1987831,1,6,Season_1884,Home3A,Vis3AT,day_126,3.0,top,893.0,Right,4068.0,,,60.519,63.6234,56.8494,72.2454,10.338891890333315,1.9492876476319,10.1534704996267,before,692
2764,1884_126_Vis3AT_Home3A,67,18.0,2007581,1,1,Season_1884,Home3A,Vis3AT,day_126,3.0,top,893.0,Right,4068.0,,,58.9563,62.8323,54.6696,75.996,14.671235945209245,3.024629085538419,14.356071295967949,pickoff,692
2765,1884_126_Vis3AT_Home3A,70,19.0,2102331,1,1,Season_1884,Home3A,Vis3AT,day_126,3.0,top,893.0,Right,4068.0,,,59.6595,64.1001,53.6724,75.3987,14.751690189602005,1.894804148111526,14.62949352131848,after,692
2769,1884_128_Vis3AU_Home3A,52,14.0,1645114,1,6,Season_1884,Home3A,Vis3AU,day_128,2.0,bottom,4659.0,Right,475.0,,,60.3435,61.935,56.3667,71.004,9.635019091314765,0.7347296469911435,9.606964413165706,before,694
2770,1884_128_Vis3AU_Home3A,53,14.0,1664114,1,1,Season_1884,Home3A,Vis3AU,day_128,2.0,bottom,4659.0,Right,475.0,,,59.1867,63.4815,53.5992,74.1177,13.79989006948968,0.9444720846787789,13.76753203777868,pickoff,694
2777,1884_128_Vis3AU_Home3A,101,28.0,3308364,1,1,Season_1884,Home3A,Vis3AU,day_128,4.0,top,433.0,Right,2253.0,,,59.2443,63.9183,52.4196,76.1232,16.095465522935328,1.509469108720971,16.02452849258963,after,694
2778,1884_128_Vis3AU_Home3A,102,28.0,3329914,1,6,Season_1884,Home3A,Vis3AU,day_128,4.0,top,433.0,Right,2253.0,,,59.9682,61.3878,58.3341,73.3722,10.618068734473333,3.7979643398683494,9.915586242027674,before,695
2779,1884_128_Vis3AU_Home3A,103,28.0,3348314,1,1,Season_1884,Home3A,Vis3AU,day_128,4.0,top,433.0,Right,2253.0,,,58.4316,64.7061,54.5733,76.0566,14.774274955137392,2.998451218496734,14.466806514925656,pickoff,695
2780,1884_128_Vis3AU_Home3A,138,37.0,4523314,1,1,Season_1884,Home3A,Vis3AU,day_128,5.0,top,433.0,Right,6149.0,,,56.3202,66.7992,54.3828,75.2076,14.177568818383493,2.267364181414471,13.995089041118625,after,695
2781,1884_128_Vis3AU_Home3A,139,37.0,4539064,1,6,Season_1884,Home3A,Vis3AU,day_128,5.0,top,433.0,Right,6149.0,,,60.9012,62.7168,57.9531,70.8222,8.543547298985352,1.7384342118186733,8.364810036168084,before,696
2782,1884_128_Vis3AU_Home3A,140,37.0,4555214,1,1,Season_1884,Home3A,Vis3AU,day_128,5.0,top,433.0,Right,6149.0,,,56.0049,67.5291,50.7261,78.102,18.699315206980174,1.6893142965849526,18.62285172623553,pickoff,696
2783,1884_128_Vis3AU_Home3A,183,49.0,6077214,1,1,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,4659.0,Right,786.0,,,56.8095,64.8279,55.467,72.9135,11.687282457868466,1.431999179977802,11.59922193936054,after,696
2790,1884_128_Vis3AU_Home3A,196,51.0,6659564,1,6,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,8293.0,Right,475.0,,,60.6321,62.3631,56.0142,71.2482,10.049598841744873,0.654596646065476,10.028257082412662,before,699
2791,1884_128_Vis3AU_Home3A,197,51.0,6676614,1,1,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,8293.0,Right,475.0,,,59.0697,64.3767,53.1702,73.9341,13.946785681654392,0.5098513847832099,13.937463270460468,pickoff,699
2792,1884_128_Vis3AU_Home3A,198,51.0,6695114,1,1,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,8293.0,Right,475.0,,,59.3535,65.6217,51.9159,75.5619,15.995459618904352,0.7567704026863881,15.977547589590138,after,699
2793,1884_128_Vis3AU_Home3A,199,51.0,6714514,1,6,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,8293.0,Right,475.0,,,60.5028,62.2734,56.2023,71.1867,9.880674986052318,0.7456006858252829,9.85250312343502,before,700
2794,1884_128_Vis3AU_Home3A,200,51.0,6735664,1,6,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,8293.0,Right,475.0,,,59.8959,62.1258,55.6653,71.4645,10.442024532627759,0.5574692860800494,10.427133083215029,pickoff,700
2795,1884_128_Vis3AU_Home3A,201,51.0,6755264,1,1,Season_1884,Home3A,Vis3AU,day_128,6.0,bottom,8293.0,Right,475.0,,,58.9827,65.0592,52.0821,74.7684,15.298600948125944,0.31893744164471954,15.295276064142064,after,700
2802,1884_129_Vis3AU_Home3A,35,12.0,1109202,1,6,Season_1884,Home3A,Vis3AU,day_129,2.0,top,549.0,Left,5007.0,,,58.9782,62.3043,56.6094,71.5965,9.947560334574506,1.3231996089014366,9.859163220324692,before,703
2803,1884_129_Vis3AU_Home3A,36,12.0,1128302,1,1,Season_1884,Home3A,Vis3AU,day_129,2.0,top,549.0,Left,5007.0,,,57.6561,63.7362,53.8839,74.0796,13.58703070468305,1.1207621626755617,13.54072729009468,pickoff,703
2804,1884_129_Vis3AU_Home3A,77,22.0,2312352,1,1,Season_1884,Home3A,Vis3AU,day_129,3.0,top,549.0,Left,2761.0,,,57.0921,66.2607,55.302,76.3236,14.623371463516884,3.705243953136805,14.146171220784199,after,703
2811,1884_129_Vis3AU_Home3A,217,62.0,7507002,1,6,Season_1884,Home3A,Vis3AU,day_129,7.0,bottom,8378.0,Right,547.0,,,57.9498,60.5841,55.113,72.6144,11.674585404201729,0.9698769645732697,11.634228940225913,before,705
2812,1884_129_Vis3AU_Home3A,218,62.0,7522002,1,6,Season_1884,Home3A,Vis3AU,day_129,7.0,bottom,8378.0,Right,547.0,,,58.0728,60.6285,55.4205,73.0794,11.847392650283863,1.515158925134237,11.750106639583581,pickoff,705
2813,1884_129_Vis3AU_Home3A,219,62.0,7553552,1,1,Season_1884,Home3A,Vis3AU,day_129,7.0,bottom,8378.0,Right,547.0,,,58.6965,64.7787,53.1768,74.3841,14.277809882821666,0.8300624147752419,14.253660983676353,after,705
2814,1884_130_Vis3AU_Home3A,18,4.0,439767,1,1,Season_1884,Home3A,Vis3AU,day_130,1.0,top,849.0,Right,5007.0,,,59.3715,63.4503,53.8584,73.7103,13.322058724161217,0.8436552097140582,13.29531851958133,before,706
2815,1884_130_Vis3AU_Home3A,19,4.0,463217,1,6,Season_1884,Home3A,Vis3AU,day_130,1.0,top,849.0,Right,5007.0,,,60.3609,61.2906,55.0509,72.0774,11.308274208295444,0.5490945224738846,11.294935182434166,pickoff,706
2816,1884_130_Vis3AU_Home3A,20,4.0,491167,1,1,Season_1884,Home3A,Vis3AU,day_130,1.0,top,849.0,Right,5007.0,,,59.0751,64.1655,48.0822,79.3143,21.351109697858796,0.6540750112015217,21.341088800942693,after,706
2817,1884_130_Vis3AU_Home3A,97,24.0,3253092,1,1,Season_1884,Home3A,Vis3AU,day_130,4.0,top,849.0,Right,2507.0,,,59.0937,63.3168,55.4448,79.4919,17.383722634982416,6.0284314784601225,16.304963249253618,before,707
2818,1884_130_Vis3AU_Home3A,98,24.0,3283692,1,6,Season_1884,Home3A,Vis3AU,day_130,4.0,top,849.0,Right,2507.0,,,59.8257,60.9168,55.749,73.1154,11.681000220871491,1.7746333576741955,11.545407857924717,pickoff,707
2819,1884_130_Vis3AU_Home3A,99,24.0,3303692,1,6,Season_1884,Home3A,Vis3AU,day_130,4.0,top,849.0,Right,2507.0,,,60.084,61.821,57.0165,72.7209,10.649660889436808,2.4018204053418195,10.375284853944187,after,707
2820,1884_130_Vis3AU_Home3A,100,24.0,3326992,1,1,Season_1884,Home3A,Vis3AU,day_130,4.0,top,849.0,Right,2507.0,,,59.9211,63.837,53.3433,76.2705,15.647560740895045,2.2713805595302765,15.481827653535865,before,708
2827,1884_130_Vis3AU_Home3A,172,41.0,5594484,1,1,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,58.3854,65.3979,52.3848,76.0038,16.02515689408375,1.400941292581823,15.963803336759668,pickoff,708
2828,1884_130_Vis3AU_Home3A,173,41.0,5613134,1,6,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,59.9616,62.4237,54.9765,73.1364,12.16531237617842,1.2385325913921266,12.102101562541083,after,708
2829,1884_130_Vis3AU_Home3A,174,41.0,5639484,1,6,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,60.9549,64.3185,55.7637,73.7421,12.186647205035511,2.22450830161761,11.981900221418728,before,709
2830,1884_130_Vis3AU_Home3A,175,41.0,5664084,1,1,Season_1884,Home3A,Vis3AU,day_130,5.0,bottom,2042.0,Right,993.0,,,56.8848,64.8846,52.2501,76.1982,16.26084933974852,1.4411927841183838,16.196857244817746,pickoff,709
